pid,hid,syear_x,similar_problems,take_revenge,insult_back,syear_y,recog_sup,felt_recog_sup,recog_effort,felt_recog_effort,recog_personal,felt_recog_personal,recog_pay,felt_recog_pay,syear_x,year_birth,gender,overtime,wage_lastmonth,commute_distance,new_job,reason_new_job,work_satisfaction,turnover_intention,syear_y,working_hours,firmsize,school_degree,tenure,years_educ,avg_rec,age,potential_experience,age_squared,mincer_residuals
283001,28304,2005,6.0,6.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1956,1,6.0,2633.0,20.0,0.0,,1.0,1,2006,38.0,10.0,[2] Realschulabschluss,26.0,11.0,5.666666666666667,51,1089,26.01,150.10396421268888
283002,108391,2005,7.0,7.0,4.0,2006,,,,,,,,,2006,1960,0,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,6.0,47,841,22.09,
283003,118982,2005,7.0,7.0,1.0,2006,,,,,,,,,2006,1982,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.0,25,49,6.25,
283101,28312,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1930,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,7.0,77,3481,59.29,
283102,28312,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1931,0,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,7.0,76,3364,57.76,
283202,28320,2005,5.0,7.0,5.0,2006,,,,,,,,,2006,1925,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.666666666666667,82,4096,67.24,
283301,28339,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1951,1,80.0,2000.0,25.0,0.0,,2.0,1,2006,,7.0,[1] Hauptschulabschluss,7.0,10.0,7.0,56,1444,31.36,245.4286199452597
283302,28339,2005,5.0,7.0,5.0,2006,,,,,,,,,2006,1957,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.666666666666667,50,1024,25.0,
283402,65676,2005,6.0,7.0,3.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1956,0,40.0,820.0,6.0,0.0,,1.0,1,2006,32.0,5.0,[1] Hauptschulabschluss,3.0,10.0,5.333333333333333,51,1089,26.01,178.5882828799472
283403,91766,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1976,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,7.0,31,169,9.61,
283404,105813,2005,7.0,7.0,6.0,2006,1.0,,1.0,,1.0,,0.0,3.0,2006,1978,0,,280.0,,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,20.0,3.0,[1] Hauptschulabschluss,1.0,10.0,6.666666666666667,29,121,8.41,132.02027306353645
283406,112445,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1981,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,11.0,7.0,26,64,6.76,
283501,28355,2005,4.0,7.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1957,1,,1228.0,1.0,0.0,,1.0,1,2006,40.0,5.0,[1] Hauptschulabschluss,30.0,9.0,5.333333333333333,50,1024,25.0,-795.7507106353933
283502,28355,2005,7.0,7.0,4.0,2006,1.0,,0.0,2.0,1.0,,0.0,2.0,2006,1961,0,,500.0,1.0,0.0,,1.0,1,2006,20.0,10.0,[1] Hauptschulabschluss,11.0,9.0,6.0,46,784,21.16,-323.6942016554784
283504,28355,2005,7.0,7.0,4.0,2006,,,,,,,,,2006,1985,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.0,22,16,4.84,
283701,28371,2005,6.0,7.0,6.0,2006,,,,,,,,,2006,1924,1,,,,,,,1,2006,,,[4] Abitur,,18.0,6.333333333333333,83,4225,68.89,
283702,28371,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.0,78,3600,60.84,
283804,28380,2005,5.0,7.0,4.0,2006,,,,,,,,,2006,1948,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.333333333333333,59,1681,34.81,
283805,28380,2005,5.0,5.0,3.0,2006,,,,,,,,,2006,1925,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,4.333333333333333,82,4096,67.24,
283901,28398,2005,7.0,7.0,3.0,2006,,,,,,,,,2006,1931,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.666666666666667,76,3364,57.76,
283902,28398,2005,5.0,6.0,3.0,2006,,,,,,,,,2006,1937,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,4.666666666666667,70,2704,49.0,
283904,110353,2005,5.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1959,1,,900.0,1.0,0.0,,1.0,1,2006,40.0,5.0,[1] Hauptschulabschluss,28.0,9.0,6.333333333333333,48,900,23.04,-1061.7653736846635
283905,88781,2005,6.0,6.0,5.0,2006,1.0,,1.0,,1.0,,0.0,3.0,2006,1962,0,,600.0,,0.0,,1.0,1,2006,,1.0,[1] Hauptschulabschluss,15.0,11.0,5.666666666666667,45,729,20.25,-281.72029704854174
283906,71374,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1962,1,30.0,1300.0,10.0,0.0,,1.0,1,2006,40.0,5.0,[1] Hauptschulabschluss,12.0,10.0,7.0,45,729,20.25,-426.00047383251103
283907,97403,2005,5.0,7.0,5.0,2006,0.0,2.0,1.0,,1.0,,1.0,,2006,1967,0,20.0,520.0,16.0,0.0,,1.0,1,2006,15.0,10.0,[2] Realschulabschluss,4.0,12.0,5.666666666666667,40,484,16.0,-571.9895781782284
284002,71382,2005,4.0,7.0,4.0,2006,,,,,,,,,2006,1925,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.0,82,4096,67.24,
284004,28401,2005,7.0,7.0,7.0,2006,0.0,2.0,0.0,2.0,1.0,,0.0,2.0,2006,1960,0,4.0,867.0,13.0,0.0,,1.0,1,2006,19.0,7.0,[2] Realschulabschluss,27.0,12.0,7.0,47,841,22.09,-735.7487133727213
284005,28401,2005,6.0,7.0,7.0,2006,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2006,1985,1,,1100.0,50.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,40.0,2.0,[2] Realschulabschluss,0.0,11.0,6.666666666666667,22,16,4.84,141.456675758095
284102,28410,2005,6.0,7.0,4.0,2006,,,,,,,,,2006,1925,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,11.0,5.666666666666667,82,4096,67.24,
284201,28428,2005,5.0,5.0,5.0,2006,,,,,,,,,2006,1934,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,11.0,5.0,73,3025,53.29,
284202,28428,2005,4.0,6.0,5.0,2006,,,,,,,,,2006,1930,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.0,77,3481,59.29,
284302,28436,2005,6.0,7.0,6.0,2006,0.0,2.0,,,,,,,2006,1949,0,,1400.0,1.0,0.0,,1.0,1,2006,38.0,6.0,[1] Hauptschulabschluss,41.0,10.0,6.333333333333333,58,1600,33.64,-191.34012110443973
284401,28444,2005,5.0,7.0,3.0,2006,,,,,,,,,2006,1935,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.0,72,2916,51.84,
284402,28444,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1937,0,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,6.0,70,2704,49.0,
284501,28452,2005,7.0,6.0,5.0,2006,,,,,,,,,2006,1943,0,,,,,,,1,2006,,,[4] Abitur,,18.0,6.0,64,2116,40.96,
284601,28460,2005,7.0,7.0,6.0,2006,,,,,,,,,2006,1925,1,,,,,,2.0,1,2006,,,[1] Hauptschulabschluss,,10.0,6.666666666666667,82,4096,67.24,
284603,28460,2005,4.0,7.0,5.0,2006,1.0,,1.0,,1.0,,0.0,4.0,2006,1957,1,,3300.0,5.0,0.0,,1.0,1,2006,,10.0,[4] Abitur,23.0,18.0,5.333333333333333,50,1024,25.0,-306.69847337931196
284604,28460,2005,5.0,7.0,7.0,2006,1.0,,1.0,,1.0,,0.0,3.0,2006,1957,0,,600.0,1.0,0.0,,1.0,1,2006,20.0,5.0,[4] Abitur,3.0,18.0,6.333333333333333,50,1024,25.0,-1407.470831447905
284605,28460,2005,6.0,7.0,6.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1984,1,14.0,680.0,8.0,0.0,,1.0,1,2006,35.0,7.0,[4] Abitur,1.0,13.0,6.333333333333333,23,25,5.29,-884.1248684888285
285001,28509,2005,5.0,7.0,6.0,2006,,,,,,,,,2006,1923,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.0,84,4356,70.56,
285002,79294,2005,4.0,6.0,4.0,2006,0.0,1.0,1.0,,0.0,2.0,0.0,3.0,2006,1961,1,50.0,1300.0,12.0,0.0,,2.0,1,2006,48.0,7.0,[1] Hauptschulabschluss,2.0,10.0,4.666666666666667,46,784,21.16,-282.9393962531408
285401,28541,2005,6.0,7.0,6.0,2006,,,,,,,,,2006,1937,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,70,2704,49.0,
285402,28541,2005,5.0,7.0,2.0,2006,,,,,,,,,2006,1941,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,4.666666666666667,66,2304,43.56,
285801,28584,2005,5.0,7.0,7.0,2006,,,,,,,,,2006,1937,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.333333333333333,70,2704,49.0,
285803,28584,2005,6.0,7.0,6.0,2006,,,,,,,,,2006,1940,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,67,2401,44.89,
285805,94145,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1968,0,,400.0,1.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,,,[2] Realschulabschluss,0.0,11.0,7.0,39,441,15.21,
286901,28690,2005,6.0,7.0,3.0,2006,,,,,,,,,2006,1936,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.333333333333333,71,2809,50.41,
287201,28720,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1937,1,,,,,,,1,2006,,,[4] Abitur,,18.0,6.0,70,2704,49.0,
287301,100706,2005,7.0,6.0,6.0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,78,3600,60.84,
287302,28738,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1956,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,7.0,51,1089,26.01,
287303,28738,2005,5.0,7.0,5.0,2006,1.0,,1.0,,0.0,3.0,0.0,3.0,2006,1950,0,12.0,1600.0,18.0,0.0,,1.0,1,2006,37.0,6.0,[2] Realschulabschluss,24.0,11.0,5.666666666666667,57,1521,32.49,236.92094886785821
287305,114863,2005,6.0,7.0,6.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1979,0,,1590.0,2.0,0.0,,1.0,1,2006,40.0,5.0,[4] Abitur,10.0,15.0,6.333333333333333,28,100,7.84,318.67877162967056
287501,28754,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1962,1,20.0,4500.0,18.0,0.0,,1.0,1,2006,40.0,1.0,[4] Abitur,2.0,18.0,7.0,45,729,20.25,1801.6529344562227
287502,28754,2005,5.0,7.0,4.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1962,0,,1617.0,3.0,0.0,,1.0,1,2006,38.0,10.0,[2] Realschulabschluss,18.0,11.0,5.333333333333333,45,729,20.25,296.17066529786666
287503,28754,2005,6.0,6.0,6.0,2006,,,,,,,,,2006,1924,1,,,,,,,1,2006,,,[5] Anderer Abschluss,,9.0,6.0,83,4225,68.89,
287703,28770,2005,6.0,6.0,5.0,2006,,,,,,,,,2006,1938,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.666666666666667,69,2601,47.61,
288105,97012,2005,7.0,7.0,6.0,2006,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,2006,1965,0,20.0,1430.0,15.0,0.0,,2.0,1,2006,39.0,6.0,[4] Abitur,4.0,18.0,6.666666666666667,42,576,17.64,-558.3257253194638
288205,70513,2005,4.0,5.0,3.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1962,1,,1550.0,,0.0,,1.0,1,2006,,1.0,[1] Hauptschulabschluss,15.0,11.0,4.0,45,729,20.25,-254.54848643645096
288206,91685,2005,5.0,7.0,3.0,2006,0.0,2.0,1.0,,1.0,,1.0,,2006,1967,1,10.0,2100.0,17.0,0.0,,1.0,1,2006,38.0,9.0,[1] Hauptschulabschluss,15.0,11.0,5.0,40,484,16.0,38.1315395376655
288402,70521,2005,6.0,5.0,6.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1938,0,,380.0,8.0,0.0,,2.0,1,2006,20.0,,[1] Hauptschulabschluss,5.0,10.0,5.666666666666667,69,2601,47.61,
288501,28851,2005,5.0,7.0,4.0,2006,,,,,,,,,2006,1914,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.333333333333333,93,5625,86.49,
288702,28878,2005,6.0,7.0,3.0,2006,,,,,,,,,2006,1914,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.333333333333333,93,5625,86.49,
288801,28886,2005,7.0,7.0,5.0,2006,,,,,,,,,2006,1939,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,68,2500,46.24,
288802,28886,2005,7.0,7.0,4.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1940,0,4.0,205.0,1.0,0.0,,1.0,1,2006,10.0,9.0,[1] Hauptschulabschluss,22.0,9.0,6.0,67,2401,44.89,-832.4451239763644
288805,113808,2005,6.0,6.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1968,1,,1100.0,1.0,0.0,,2.0,1,2006,38.0,6.0,[1] Hauptschulabschluss,7.0,10.0,5.666666666666667,39,441,15.21,-461.81683988169993
288901,28894,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,0.0,1.0,2006,1953,1,4.0,1500.0,48.0,0.0,,1.0,1,2006,40.0,7.0,[2] Realschulabschluss,3.0,11.0,7.0,54,1296,29.16,-329.11409145964785
288902,28894,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1956,0,8.0,1450.0,13.0,0.0,,1.0,1,2006,31.0,5.0,[2] Realschulabschluss,13.0,12.0,7.0,51,1089,26.01,229.7222049325228
288903,28894,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1982,1,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,7.0,25,49,6.25,
288904,28894,2005,6.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1986,0,7.0,598.0,50.0,0.0,,1.0,1,2006,37.0,9.0,,1.0,,6.666666666666667,21,9,4.41,
289001,28908,2005,7.0,6.0,6.0,2006,0.0,2.0,0.0,2.0,1.0,,1.0,,2006,1960,1,,1430.0,45.0,0.0,,1.0,1,2006,38.0,10.0,[1] Hauptschulabschluss,26.0,10.0,6.333333333333333,47,841,22.09,-851.7859529825132
289005,28908,2005,5.0,7.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1969,0,35.0,1250.0,1.0,0.0,,1.0,1,2006,40.0,1.0,[1] Hauptschulabschluss,8.0,11.0,5.666666666666667,38,400,14.44,638.6570950921752
289101,28916,2005,7.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1959,1,52.0,1876.0,8.0,0.0,,1.0,1,2006,38.0,6.0,[1] Hauptschulabschluss,28.0,10.0,7.0,48,900,23.04,-298.1846730967018
289102,28916,2005,4.0,7.0,2.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1961,0,3.0,924.0,9.0,0.0,,1.0,1,2006,28.0,6.0,[2] Realschulabschluss,27.0,11.0,4.333333333333333,46,784,21.16,-456.3807021845746
289103,28916,2005,7.0,7.0,3.0,2006,,,,,,,,,2006,1986,0,,,,,,,1,2006,,,[2] Realschulabschluss,,10.0,5.666666666666667,21,9,4.41,
290201,29025,2005,6.0,7.0,4.0,2006,,,,,,,,,2006,1939,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.666666666666667,68,2500,46.24,
290202,29025,2005,6.0,6.0,5.0,2006,,,,,,,,,2006,1946,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.666666666666667,61,1849,37.21,
290501,29050,2005,5.0,6.0,5.0,2006,1.0,,1.0,,1.0,,0.0,2.0,2006,1956,1,,2000.0,37.0,0.0,,1.0,1,2006,35.0,10.0,[1] Hauptschulabschluss,10.0,10.0,5.333333333333333,51,1089,26.01,66.00699549463616
290502,91340,2005,5.0,6.0,1.0,2006,,,,,,,,,2006,1956,0,,0.0,15.0,0.0,,1.0,1,2006,,0.0,[1] Hauptschulabschluss,1.0,9.0,4.0,51,1089,26.01,-218.10739133824245
290503,112348,2005,5.0,6.0,5.0,2006,0.0,2.0,0.0,2.0,1.0,,0.0,2.0,2006,1978,0,,1000.0,1.0,0.0,,1.0,1,2006,38.0,5.0,[2] Realschulabschluss,10.0,11.0,5.333333333333333,29,121,8.41,386.38017754814666
290701,29076,2005,4.0,7.0,4.0,2006,1.0,,0.0,2.0,1.0,,0.0,3.0,2006,1956,1,,1240.0,9.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,40.0,6.0,[1] Hauptschulabschluss,0.0,10.0,5.0,51,1089,26.01,-294.4025291841483
290702,29076,2005,3.0,7.0,5.0,2006,,,,,,,,,2006,1956,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.0,51,1089,26.01,
290801,29084,2005,3.0,7.0,5.0,2006,,,,,,,,,2006,1934,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.0,73,3025,53.29,
290802,29084,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1936,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,11.0,7.0,71,2809,50.41,
290901,29092,2005,7.0,7.0,6.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1959,1,,,,0.0,,1.0,1,2006,,5.0,[1] Hauptschulabschluss,13.0,11.0,6.666666666666667,48,900,23.04,
290902,29092,2005,4.0,7.0,4.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1963,0,30.0,480.0,,0.0,,1.0,1,2006,,5.0,[1] Hauptschulabschluss,,10.0,5.0,44,676,19.36,
290903,29092,2005,6.0,7.0,6.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1985,1,,1000.0,,1.0,[4] Uerbnommen von Betrieb,1.0,1,2006,,2.0,[1] Hauptschulabschluss,4.0,9.0,6.333333333333333,22,16,4.84,290.08821804049376
290904,29092,2005,3.0,7.0,4.0,2006,,,,,,,,,2006,1986,1,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,4.666666666666667,21,9,4.41,
291302,29130,2005,7.0,7.0,4.0,2006,,,,,,,,,2006,1943,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.0,64,2116,40.96,
291501,29157,2005,6.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1951,1,,2900.0,50.0,0.0,,1.0,1,2006,37.0,10.0,[4] Abitur,33.0,14.0,6.666666666666667,56,1444,31.36,-276.6141207621058
291502,29157,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1952,0,,,,,,,1,2006,,,[2] Realschulabschluss,,11.0,6.0,55,1369,30.25,
291504,29157,2005,6.0,7.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1982,1,,600.0,20.0,1.0,[1] Erstmals erwerbstaetig,,1,2006,,10.0,[4] Abitur,0.0,13.0,6.0,25,49,6.25,-1129.0116485751896
291602,29165,2005,5.0,5.0,5.0,2006,,,,,,,,,2006,1926,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.0,81,3969,65.61,
291701,29173,2005,5.0,6.0,5.0,2006,,,,,,,,,2006,1939,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.333333333333333,68,2500,46.24,
291702,29173,2005,5.0,6.0,5.0,2006,,,,,,,,,2006,1939,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.333333333333333,68,2500,46.24,
291703,110477,2005,6.0,6.0,4.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1961,1,15.0,2400.0,2.0,0.0,,1.0,1,2006,40.0,6.0,[4] Abitur,8.0,18.0,5.333333333333333,46,784,21.16,-655.4783839662282
291802,29181,2005,6.0,7.0,6.0,2006,,,,,,,,,2006,1931,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,76,3364,57.76,
292001,29203,2005,5.0,6.0,6.0,2006,,,,,,,,,2006,1941,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.666666666666667,66,2304,43.56,
292002,29203,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1937,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.0,70,2704,49.0,
292004,105856,2005,6.0,7.0,2.0,2006,1.0,,1.0,,1.0,,0.0,1.0,2006,1971,1,12.0,1950.0,20.0,0.0,,1.0,1,2006,40.0,6.0,[2] Realschulabschluss,12.0,11.0,5.0,36,324,12.96,156.07388020539838
292102,29211,2005,5.0,6.0,5.0,2006,,,,,,,,,2006,1932,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.333333333333333,75,3249,56.25,
292103,29211,2005,5.0,6.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1955,1,12.0,2500.0,90.0,0.0,,1.0,1,2006,35.0,10.0,[4] Abitur,26.0,16.0,5.333333333333333,52,1156,27.04,-845.2169656193719
292203,29220,2005,4.0,7.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1955,0,,1100.0,,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,38.0,6.0,[1] Hauptschulabschluss,0.0,10.0,5.333333333333333,52,1156,27.04,483.56539726700134
292204,29220,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1954,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.0,53,1225,28.09,
292401,29246,2005,6.0,6.0,2.0,2006,,,,,,,,,2006,1931,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,4.666666666666667,76,3364,57.76,
292402,29246,2005,6.0,6.0,2.0,2006,,,,,,,,,2006,1932,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,4.666666666666667,75,3249,56.25,
292501,29254,2005,7.0,7.0,6.0,2006,,,,,,,,,2006,1938,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.666666666666667,69,2601,47.61,
292502,29254,2005,6.0,7.0,6.0,2006,,,,,,,,,2006,1948,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.333333333333333,59,1681,34.81,
292503,79618,2005,6.0,6.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1965,0,,400.0,7.0,0.0,,1.0,1,2006,,2.0,[1] Hauptschulabschluss,2.0,10.0,5.666666666666667,42,576,17.64,-5.503631917209191
292504,79626,2005,6.0,7.0,6.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1969,0,,400.0,2.0,0.0,,1.0,1,2006,15.0,5.0,[1] Hauptschulabschluss,8.0,10.0,6.333333333333333,38,400,14.44,-203.55943566067606
292505,110507,2005,6.0,7.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1979,1,,1300.0,20.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,37.0,6.0,[1] Hauptschulabschluss,1.0,10.0,6.0,28,100,7.84,134.67771317445863
292601,29262,2005,6.0,6.0,6.0,2006,,,,,,,,,2006,1936,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,6.0,71,2809,50.41,
292602,29262,2005,6.0,6.0,6.0,2006,,,,,,,,,2006,1939,0,,,,,,,1,2006,,,[3] Fachhochschulreife,,13.0,6.0,68,2500,46.24,
292604,88803,2005,6.0,7.0,7.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1967,1,16.0,1600.0,3.0,0.0,,1.0,1,2006,,6.0,[4] Abitur,4.0,16.0,6.666666666666667,40,484,16.0,-937.0776369504674
292702,29270,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1941,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,7.0,66,2304,43.56,
292703,108529,2005,6.0,7.0,6.0,2006,1.0,,1.0,,0.0,3.0,1.0,,2006,1967,1,,1900.0,45.0,0.0,,1.0,1,2006,39.0,9.0,[4] Abitur,5.0,18.0,6.333333333333333,40,484,16.0,-1126.4315829264515
292801,29289,2005,7.0,7.0,6.0,2006,,,,,,,,,2006,1939,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,11.0,6.666666666666667,68,2500,46.24,
292802,29289,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1943,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,7.0,64,2116,40.96,
292803,66575,2005,4.0,7.0,6.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1964,0,,324.0,13.0,0.0,,1.0,1,2006,10.0,1.0,[2] Realschulabschluss,20.0,11.0,5.666666666666667,43,625,18.49,-650.6753302516271
292804,83224,2005,6.0,6.0,5.0,2006,1.0,,1.0,,1.0,,1.0,,2006,1966,1,20.0,2900.0,55.0,0.0,,1.0,1,2006,40.0,10.0,[2] Realschulabschluss,13.0,12.0,5.666666666666667,41,529,16.81,656.8337519801612
292805,114723,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1978,0,,,,,,,1,2006,,,[2] Realschulabschluss,,12.0,7.0,29,121,8.41,
292902,29297,2005,7.0,6.0,6.0,2006,,,,,,,,,2006,1937,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.333333333333333,70,2704,49.0,
292903,85634,2005,6.0,7.0,6.0,2006,0.0,4.0,0.0,4.0,1.0,,0.0,4.0,2006,1957,0,,1100.0,18.0,0.0,,1.0,1,2006,40.0,5.0,[1] Hauptschulabschluss,2.0,10.0,6.333333333333333,50,1024,25.0,488.05441670350797
292904,85634,2005,6.0,6.0,6.0,2006,1.0,,1.0,,0.0,4.0,0.0,3.0,2006,1984,1,25.0,400.0,2.0,1.0,[3] Stelle bei neuen Arbeitgeber,1.0,1,2006,10.0,2.0,[1] Hauptschulabschluss,0.0,10.0,6.0,23,25,5.29,-421.42445706782837
293101,29319,2005,7.0,7.0,7.0,2006,,,,,,,,,2006,1925,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,7.0,82,4096,67.24,
293102,29319,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1926,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.0,81,3969,65.61,
293201,29327,2005,6.0,7.0,4.0,2006,,,,,,,,,2006,1934,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,5.666666666666667,73,3025,53.29,
293202,29327,2005,5.0,7.0,4.0,2006,,,,,,,,,2006,1934,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,9.0,5.333333333333333,73,3025,53.29,
293203,29327,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1966,1,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.0,41,529,16.81,
293301,29335,2005,6.0,7.0,5.0,2006,,,,,,,,,2006,1933,0,,,,,,,1,2006,,,[1] Hauptschulabschluss,,10.0,6.0,74,3136,54.76,
